"report_name","anon_report_name","report_start","report_end","landarea_cultivated","landarea_grass","landarea_noncropping","emissions_category","section","ecid","input_quantity","input_units","input_description","total_emissions_tCO2e","total_sequestration_tCO2e","scope_1_tCO2e","scope_1_CO2_tCO2e","scope_1_biogenic_CO2_tCO2e","scope_1_mechanical_CO2_tCO2e","scope_1_CH4_tCO2e","scope_1_mechanical_CH4_tCO2e","scope_1_otherbiogenic_CH4_tCO2e","scope_1_enteric_CH4_tCO2e","scope_1_manure_CH4_tCO2e","scope_1_N2O_tCO2e","scope_1_direct_N2O_tCO2e","scope_1_indirect_volatilisation_N2O_tCO2e","scope_1_mechanical_N2O_tCO2e","scope_1_otherGHG_tCO2e","scope_2_tCO2e","scope_2_CO2_tCO2e","scope_2_CH4_tCO2e","scope_2_N2O_tCO2e","scope_2_otherGHG_tCO2e","scope_3_tCO2e","scope_3_CO2_tCO2e","scope_3_CH4_tCO2e","scope_3_N2O_tCO2e","scope_3_otherGHG_tCO2e","scope_4_tCO2e","kg_manure","emission_name","harvested_area","dry_matter_intake","livestock_bought","livestock_sold","slurry_%","farm_yard_manure_%","in_field_manure_%","spread_%","spreading_grassland_%","spreading_arable_%","animal_weight_kg","ko_%","wool_produced_kg","dairy_yield","milk_fat_%","milk_protein_%","eggs_produced"
"FNZ year 1","farm_1_2021","31/12/2019","31/12/2023",62,116,0,"Hedgerows - Modelled - Hedgerows (large growth with trees)","sequestration","sequ_00008",8714,"Length in metres",NA,0,-29.3836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_2_2021","31/12/2019","31/12/2023",6.07,115.74,0,"Soil Organic Matter - Direct Measurement","sequestration","sequ_00001",1.04,"Hectares (ha)",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_2_2021","31/12/2019","31/12/2023",6.07,115.74,0,"Soil Organic Matter - Direct Measurement","sequestration","sequ_00001",1.04,"Hectares (ha)",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_2_2021","31/12/2019","31/12/2023",6.07,115.74,0,"Soil Organic Matter - Direct Measurement","sequestration","sequ_00001",1.04,"Hectares (ha)",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_2_2021","31/12/2019","31/12/2023",6.07,115.74,0,"Soil Organic Matter - Direct Measurement","sequestration","sequ_00001",4.34,"Hectares (ha)",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_2_2021","31/12/2019","31/12/2023",6.07,115.74,0,"Soil Organic Matter - Direct Measurement","sequestration","sequ_00001",4.34,"Hectares (ha)",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_2_2021","31/12/2019","31/12/2023",6.07,115.74,0,"Soil Organic Matter - Direct Measurement","sequestration","sequ_00001",4.34,"Hectares (ha)",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_2_2021","31/12/2019","31/12/2023",6.07,115.74,0,"Soil Organic Matter - Direct Measurement","sequestration","sequ_00001",3.69,"Hectares (ha)",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_2_2021","31/12/2019","31/12/2023",6.07,115.74,0,"Soil Organic Matter - Direct Measurement","sequestration","sequ_00001",3.69,"Hectares (ha)",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_2_2021","31/12/2019","31/12/2023",6.07,115.74,0,"Soil Organic Matter - Direct Measurement","sequestration","sequ_00001",3.69,"Hectares (ha)",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_2_2021","31/12/2019","31/12/2023",6.07,115.74,0,"Soil Organic Matter - Direct Measurement","sequestration","sequ_00001",4.38,"Hectares (ha)",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_2_2021","31/12/2019","31/12/2023",6.07,115.74,0,"Soil Organic Matter - Direct Measurement","sequestration","sequ_00001",4.38,"Hectares (ha)",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_2_2021","31/12/2019","31/12/2023",6.07,115.74,0,"Soil Organic Matter - Direct Measurement","sequestration","sequ_00001",4.38,"Hectares (ha)",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_2_2021","31/12/2019","31/12/2023",6.07,115.74,0,"Soil Organic Matter - Direct Measurement","sequestration","sequ_00001",2.47,"Hectares (ha)",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_2_2021","31/12/2019","31/12/2023",6.07,115.74,0,"Soil Organic Matter - Direct Measurement","sequestration","sequ_00001",2.47,"Hectares (ha)",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_2_2021","31/12/2019","31/12/2023",6.07,115.74,0,"Soil Organic Matter - Direct Measurement","sequestration","sequ_00001",2.47,"Hectares (ha)",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_2_2021","31/12/2019","31/12/2023",6.07,115.74,0,"Liquid fuels - Diesel - Red diesel (gas oil)","fuels","fuel_00016",6000,"Litres","0",20.346,0,16.551,16.347,0,0,0.0174,0,0,0,0,0.1866,0,0,0,0,0,0,0,0,0,3.795,0,0,0,3.795,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_2_2021","31/12/2019","31/12/2023",6.07,115.74,0,"Liquid fuels - Petrol - Petrol (forecourt petrol)","fuels","fuel_00018",500,"Litres","0",1.4034,0,1.0691,1.0625,0,0,0.0035,0,0,0,0,0.0032,0,0,0,0,0,0,0,0,0,0.2993,0,0,0,0.2993,0.0351,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_2_2021","31/12/2019","31/12/2023",6.07,115.74,0,"Operations & Contracting - Contracted operations (C.O) - Drilling (C.O) - Conventional drilling (C.O)","fuels","fuel_00063",6.07,"Hectares (ha)","0",0.0823,0,0.067,0.0661,0,0,0.0001,0,0,0,0,0.0008,0,0,0,0,0,0,0,0,0,0.0154,0,0,0,0.0154,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_2_2021","31/12/2019","31/12/2023",6.07,115.74,0,"Operations & Contracting - Contracted operations (C.O) - Harvesting (C.O) - Combining (C.O)","fuels","fuel_00071",6.07,"Hectares (ha)","0",0.317,0,0.2579,0.2546,0,0,0.0003,0,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0.0591,0,0,0,0.0591,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_2_2021","31/12/2019","31/12/2023",6.07,115.74,0,"Electricity - Specific renewable tariff","fuels","fuel_00013",2951,"Kilowatt hours (kWh)",NA,0.9293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7516,0.7449,0.0022,0.0045,0,0.1777,0.0686,0.0003,0.0003,0.1085,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_2_2021","31/12/2019","31/12/2023",6.07,115.74,0,"Operations & Contracting - Contracted operations (C.O) - Soil preparation (C.O) - Power harrowing (C.O)","fuels","fuel_00056",6.07,"Hectares (ha)","0",0.457,0,0.3717,0.3671,0,0,0.0004,0,0,0,0,0.0043,0,0,0,0,0,0,0,0,0,0.0852,0,0,0,0.0852,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_2_2021","31/12/2019","31/12/2023",6.07,115.74,0,"Operations & Contracting - Contracted operations (C.O) - Drilling (C.O) - Conventional drilling (C.O)","fuels","fuel_00063",6.07,"Hectares (ha)","0",0.0823,0,0.067,0.0661,0,0,0.0001,0,0,0,0,0.0008,0,0,0,0,0,0,0,0,0,0.0154,0,0,0,0.0154,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_2_2021","31/12/2019","31/12/2023",6.07,115.74,0,"Operations & Contracting - Contracted operations (C.O) - Application (C.O) - Spraying (C.O)","fuels","fuel_00068",6.07,"Hectares (ha)","0",0.0165,0,0.0134,0.0132,0,0,0,0,0,0,0,0.0002,0,0,0,0,0,0,0,0,0,0.0031,0,0,0,0.0031,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_2_2021","31/12/2019","31/12/2023",6.07,115.74,0,"Operations & Contracting - Contractors red-diesel usage","fuels","fuel_00047",2590.08,"Litres","0",8.7832,0,7.145,7.0559,0,0,0.0073,0,0,0,0,0.0818,0,0,0,0,0,0,0,0,0,1.6382,0,0,0,1.6382,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_2_2021","31/12/2019","31/12/2023",6.07,115.74,0,"Liquid fuels - Lubricant oil","fuels","fuel_00021",50,"Litres","0",0.175,0,0.1503,0.1498,0,0,0.0001,0,0,0,0,0.0003,0,0,0,0,0,0,0,0,0,0.0247,0,0,0,0.0247,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_2_2021","31/12/2019","31/12/2023",6.07,115.74,0,"Fencing - Fencing posts - Fence posts - round - Pine/Spruce posts (5ft 6in)","materials","mate_00064",100,"Number of posts",NA,0.1237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1237,0,0,0,0.1237,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_2_2021","31/12/2019","31/12/2023",6.07,115.74,0,"Fencing - Wire & netting - Fencing wire (High tensile) by weight","materials","mate_00069",20,"Kilograms (Kg)",NA,0.0552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0552,0,0,0,0.0552,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_2_2021","31/12/2019","31/12/2023",6.07,115.74,0,"Agricultural consumables - LDPE bale wrap","materials","mate_00111",200,"Kilograms (Kg)",NA,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52,0,0,0,0.52,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_2_2021","31/12/2019","31/12/2023",6.07,115.74,0,"Agricultural consumables - HDPE net wrap","materials","mate_00116",88,"Kilograms (Kg)",NA,0.1698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1698,0,0,0,0.1698,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_2_2021","31/12/2019","31/12/2023",6.07,115.74,0,"Agricultural consumables - LDPE film silage sheet","materials","mate_00115",506.22,"Kilograms (Kg)",NA,1.3162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3162,0,0,0,1.3162,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_2_2021","31/12/2019","31/12/2023",6.07,115.74,0,"Agricultural crops - Barley - Half of the barley straw removed (Default)","crops","crop_00002",30,"Tonnes harvested",NA,1.329,0,1.329,0,0,0,0,0,0,0,0,1.329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_2_2021","31/12/2019","31/12/2023",6.07,115.74,0,"Organic fertility sources - Poultry manure - Poultry FYM (40% DM): Spread in Autumn","crops","crop_00081",25,"Tonnes",NA,4.1103,0,4.1103,0,0,0,0,0,0,0,0,4.1103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_2_2021","31/12/2019","31/12/2023",6.07,115.74,0,"Fertilisers - Specific solid fertilisers - CF Nitram","inputs","inpu_00032",8,"Tonnes","0",18.5096,0,9.1256,0,0,0,0,0,0,0,0,0,0,0,0,9.1256,0,0,0,0,0,9.384,0,0,0,9.384,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_2_2021","31/12/2019","31/12/2023",6.07,115.74,0,"Sprays - Generic spray products - Fungicide","inputs","inpu_00018",1.52,"Kg of active ingredient","0",0.0444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0444,0,0,0,0.0444,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_2_2021","31/12/2019","31/12/2023",6.07,115.74,0,"Sprays - Generic spray products - Herbicide","inputs","inpu_00020",9.35,"Kg of active ingredient","0",0.249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249,0,0,0,0.249,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_2_2021","31/12/2019","31/12/2023",6.07,115.74,0,"Livestock - Sheep - Ewes","livestock","live_00015",90,"Average head of livestock",NA,20.8724,0,20.8724,0,0,0,18.2079,0,0,17.892,0.3159,2.6645,1.0342,1.0135,0,0,0,0,0,0,0,0,0,0,0,0,0,18855.9,"0",NA,0,0,0,0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA
"FNZ year 1","farm_2_2021","31/12/2019","31/12/2023",6.07,115.74,0,"Livestock - Sheep - Lambs","livestock","live_00017",250,"Average head of livestock",NA,26.2208,0,26.2208,0,0,0,21.9914,0,0,21.49,0.5014,4.2294,1.6416,1.6087,0,0,0,0,0,0,0,0,0,0,0,0,0,29930,"0",NA,0,0,400,0,0,0,0,0,0,"40",0,NA,NA,NA,NA,NA
"FNZ year 1","farm_2_2021","31/12/2019","31/12/2023",6.07,115.74,0,"Animal Feed - Feed components (GFLI) - Barley grains","livestock","live_00047",25,"Tonnes",NA,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_2_2021","31/12/2019","31/12/2023",6.07,115.74,0,"Plastics - Average","waste","wast_00014",0,"Tonnes",NA,0,-1.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_2_2021","31/12/2019","31/12/2023",6.07,115.74,0,"Woodland, agroforestry & silvopasture - Modelled - Average woodland options - Broadleaf woodland, no management","sequestration","sequ_00005",1.34,"Hectares (ha)",NA,0,-7.246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_2_2021","31/12/2019","31/12/2023",6.07,115.74,0,"Hedgerows - Modelled - Managed hedgerow planted more than 15 years ago","sequestration","sequ_00234",18609,"Length in metres",NA,0,-63.0008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_2_2021","31/12/2019","31/12/2023",6.07,115.74,0,"Livestock - Beef cattle - Beef suckler cows","livestock","live_00114",21,"Average head of livestock",NA,93.8179,0,93.8179,0,0,0,77.4297,0,0,72.8944,4.5354,16.3882,9.6524,5.5743,0,0,0,0,0,0,0,0,0,0,0,0,0,45070.2,"0",NA,0,0,0,0,0,0,0,0,0,"700",0,NA,NA,NA,NA,NA
"FNZ year 1","farm_2_2021","31/12/2019","31/12/2023",6.07,115.74,0,"Livestock - Beef cattle - Bulls for breeding","livestock","live_00007",1,"Average head of livestock",NA,2.6453,0,2.6453,0,0,0,1.7782,0,0,1.6212,0.157,0.8671,0.5107,0.2949,0,0,0,0,0,0,0,0,0,0,0,0,0,2080.5,"0",NA,0,0,0,0,0,0,0,0,0,"1000",0,NA,NA,NA,NA,NA
"FNZ year 1","farm_2_2021","31/12/2019","31/12/2023",6.07,115.74,0,"Livestock - Dairy cattle - Calves (under 1 year)","livestock","live_00004",20,"Average head of livestock",NA,31.1497,0,31.1497,0,0,0,25.5487,0,0,24.4496,1.0991,5.6009,3.575,1.5953,0,0,0,0,0,0,0,0,0,0,0,0,0,14563.5,"0",NA,0,0,0,0,0,0,0,0,0,"350",0,NA,NA,NA,NA,NA
"FNZ year 1","farm_2_2021","31/12/2019","31/12/2023",6.07,115.74,0,"Livestock - Beef cattle - Beef finishing heifers (18+ months)","livestock","live_00006",50,"Average head of livestock",NA,99.5615,0,99.5615,0,0,0,73.5486,0,0,68.838,4.7106,26.013,15.3212,8.848,0,0,0,0,0,0,0,0,0,0,0,0,0,62415,"0",NA,0,0,0,0,0,0,0,0,0,"600",0,NA,NA,NA,NA,NA
"FNZ year 1","farm_2_2021","31/12/2019","31/12/2023",6.07,115.74,0,"Livestock - Beef cattle - Beef finishing steers","livestock","live_00010",60,"Average head of livestock",NA,127.1809,0,127.1809,0,0,0,90.7628,0,0,84.168,6.5948,36.4182,21.4497,12.3872,0,0,0,0,0,0,0,0,0,0,0,0,0,87381,"0",NA,0,0,150,0,0,0,0,0,0,"700",0,NA,NA,NA,NA,NA
"FNZ year 1","farm_2_2021","31/12/2019","31/12/2023",6.07,115.74,0,"Livestock - Beef cattle - Beef finishing steers","livestock","live_00010",70,"Average head of livestock",NA,134.0401,0,134.0401,0,0,0,103.6916,0,0,98.196,5.4956,30.3485,17.8748,10.3227,0,0,0,0,0,0,0,0,0,0,0,0,0,72817.5,"0",NA,0,0,0,0,0,0,0,0,0,"500",0,NA,NA,NA,NA,NA
"FNZ year 1","farm_2_2021","31/12/2019","31/12/2023",6.07,115.74,0,"Fertilisers - Specific solid fertilisers - CF CropMaster Sulphur","inputs","inpu_00037",11,"Tonnes","0",21.6997,0,9.8197,0,0,0,0,0,0,0,0,0,0,0,0,9.8197,0,0,0,0,0,11.88,0,0,0,11.88,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_2_2021","31/12/2019","31/12/2023",6.07,115.74,0,"Fertilisers - Specific solid fertilisers - CF Swardsman","inputs","inpu_00041",11,"Tonnes","0",20.0926,0,9.0926,0,0,0,0,0,0,0,0,0,0,0,0,9.0926,0,0,0,0,0,11,0,0,0,11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_3_2022","31/12/2019","31/12/2023",0,121,18,"Liquid fuels - Diesel - Road diesel (forecourt diesel)","fuels","fuel_00017",648,"Litres","0",2.0232,0,1.5903,1.5678,0,0,0.0002,0,0,0,0,0.0222,0,0,0,0,0,0,0,0,0,0.3934,0,0,0,0.3934,0.0395,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_3_2022","31/12/2019","31/12/2023",0,121,18,"Liquid fuels - Lubricant oil","fuels","fuel_00021",360,"Litres","0",1.26,0,1.082,1.0785,0,0,0.001,0,0,0,0,0.0025,0,0,0,0,0,0,0,0,0,0.178,0,0,0,0.178,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_3_2022","31/12/2019","31/12/2023",0,121,18,"Liquid fuels - Diesel - Red diesel (gas oil)","fuels","fuel_00016",12700,"Litres","0",43.0657,0,35.033,34.6012,0,0,0.0368,0,0,0,0,0.395,0,0,0,0,0,0,0,0,0,8.0327,0,0,0,8.0327,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_3_2022","31/12/2019","31/12/2023",0,121,18,"Liquid fuels - Petrol - Petrol (forecourt petrol)","fuels","fuel_00018",410,"Litres","0",1.1508,0,0.8767,0.8713,0,0,0.0028,0,0,0,0,0.0026,0,0,0,0,0,0,0,0,0,0.2454,0,0,0,0.2454,0.0287,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_3_2022","31/12/2019","31/12/2023",0,121,18,"Liquid fuels - Lubricant oil","fuels","fuel_00021",31,"Litres","0",0.1085,0,0.0932,0.0929,0,0,0.0001,0,0,0,0,0.0002,0,0,0,0,0,0,0,0,0,0.0153,0,0,0,0.0153,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_3_2022","31/12/2019","31/12/2023",0,121,18,"Operations & Contracting - Contractors red-diesel usage","fuels","fuel_00047",88,"Litres","0",0.2984,0,0.2428,0.2397,0,0,0.0002,0,0,0,0,0.0028,0,0,0,0,0,0,0,0,0,0.0557,0,0,0,0.0557,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_3_2022","31/12/2019","31/12/2023",0,121,18,"Liquid fuels - Diesel - Red diesel (gas oil)","fuels","fuel_00016",18,"Litres","0",0.061,0,0.0497,0.049,0,0,0.0001,0,0,0,0,0.0006,0,0,0,0,0,0,0,0,0,0.0114,0,0,0,0.0114,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_3_2022","31/12/2019","31/12/2023",0,121,18,"Operations & Contracting - Contractors red-diesel usage","fuels","fuel_00047",32.5,"Litres","0",0.1102,0,0.0897,0.0885,0,0,0.0001,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0.0206,0,0,0,0.0206,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_3_2022","31/12/2019","31/12/2023",0,121,18,"Operations & Contracting - Contractors red-diesel usage","fuels","fuel_00047",390,"Litres","0",1.3225,0,1.0759,1.0624,0,0,0.0011,0,0,0,0,0.0123,0,0,0,0,0,0,0,0,0,0.2467,0,0,0,0.2467,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_3_2022","31/12/2019","31/12/2023",0,121,18,"Operations & Contracting - Contracted operations (C.O) - Drilling (C.O) - Power harrow drill (C.O)","fuels","fuel_00064",15.6,"Hectares (ha)","0",2.3806,0,1.9365,1.9124,0,0,0.002,0,0,0,0,0.0222,0,0,0,0,0,0,0,0,0,0.444,0,0,0,0.444,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_3_2022","31/12/2019","31/12/2023",0,121,18,"Operations & Contracting - Contracted operations (C.O) - Soil preparation (C.O) - Discing deep (C.O)","fuels","fuel_00055",10.1,"Hectares (ha)","0",0.4795,0,0.3901,0.3852,0,0,0.0004,0,0,0,0,0.0045,0,0,0,0,0,0,0,0,0,0.0894,0,0,0,0.0894,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 1","farm_3_2022","31/12/2019","31/12/2023",0,121,18,"Operations & Contracting - Contracted operations (C.O) - Contracted baling (C.O) - Baling by area ~15 Round bales (C.O)","fuels","fuel_00075",28.3,"Hectares (ha)","0",0.7615,0,0.6195,0.6118,0,0,0.0006,0,0,0,0,0.0071,0,0,0,0,0,0,0,0,0,0.142,0,0,0,0.142,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
